geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
64840,-6.79,-43.56,guadalupe,PI
64868,-7.86,-45.21,baixa grande do ribeiro,PI
64806,-6.78,-43.02,floriano,PI
64880,-8.1,-43.66,eliseu martins,PI
64860,-7.23,-44.55,urucui,PI
64800,-6.77,-43.03,floriano,PI
64890,-8.11,-42.95,canto do buriti,PI
64850,-7.26,-43.93,landri sales,PI
64804,-6.77,-43.01,floriano,PI
64885,-8.19,-43.79,colonia do gurgueia,PI
64803,-6.76,-43.01,floriano,PI
64820,-7.6,-43.03,itaueira,PI
64808,-6.78,-43.03,floriano,PI
64893,-8.4,-42.91,tamboril do piaui,PI
64845,-7.12,-43.89,marcos parente,PI
64835,-7.77,-43.14,rio grande do piaui,PI
64895,-8.21,-42.83,brejo do piaui,PI
64875,-8.01,-43.87,manoel emídio,PI
64873,-7.57,-44.06,sebastiao leal,PI
64807,-6.79,-43.01,floriano,PI
64865,-7.56,-45.24,ribeiro goncalves,PI
64815,-7.79,-42.92,flores do piaui,PI
64855,-7.22,-44.2,antonio almeida,PI
64838,-7.97,-43.22,pavussu,PI
64858,-6.97,-44.2,porto alegre do piaui,PI
64809,-6.77,-43.04,floriano,PI
64898,-7.86,-42.82,pajeu do piaui,PI
64870,-7.64,-43.95,bertolinia,PI
64825,-6.97,-42.68,nazare do piaui,PI
64801,-6.77,-43.03,floriano,PI
64925,-8.73,-44.24,palmeira do piauí,PI
64980,-10.44,-45.17,corrente,PI
64900,-9.07,-44.36,bom jesus,PI
64965,-10.2,-43.96,avelino lopes,PI
64940,-9.75,-45.31,monte alegre do piaui,PI
64910,-8.95,-44.13,santa luz,PI
64945,-9.12,-45.92,santa filomena,PI
64915,-9.49,-44.58,redencao do gurgueia,PI
64920,-8.81,-44.22,cristino castro,PI
64960,-10.03,-44.3,curimatá,PI
64930,-9.84,-45.34,gilbues,PI
64993,-10.03,-45.3,sao goncalo do gurgueia,PI
64923,-8.46,-43.98,alvorada do gurguéia,PI
64968,-9.72,-43.9,morro cabeça no tempo,PI
64975,-10.13,-44.95,riacho frio,PI
64970,-10.23,-44.64,parnagua,PI
64990,-9.92,-45.48,barreiras do piaui,PI
64995,-10.75,-45.12,cristalandia do piaui,PI
64963,-10.33,-44.24,julio borges,PI
65020,-2.52,-44.29,sao luis,MA
65031,-2.55,-44.29,sao luis,MA
65062,-2.52,-44.24,sao luis,MA
65036,-2.58,-44.24,sao luis,MA
65015,-2.54,-44.3,sao luis,MA
65075,-2.51,-44.3,sao luis,MA
65025,-2.54,-44.28,sao luis,MA
65068,-2.5,-44.24,sao luis,MA
65054,-2.55,-44.21,sao luis,MA
65061,-2.53,-44.26,sao luis,MA
65072,-2.55,-44.31,são luís,MA
65070,-2.51,-44.25,sao luis,MA
65074,-2.51,-44.27,sao luis,MA
65030,-2.54,-44.28,sao luis,MA
65094,-2.51,-44.31,sao luis,MA
65071,-2.52,-44.26,sao luis,MA
65040,-2.55,-44.27,sao luis,MA
65058,-2.57,-44.2,sao luis,MA
65066,-2.51,-44.21,sao luis,MA
65077,-2.49,-44.3,sao luis,MA
65063,-2.53,-44.24,sao luis,MA
65076,-2.51,-44.3,são luís,MA
65055,-2.58,-44.24,sao luis,MA
65041,-2.55,-44.26,sao luis,MA
65080,-2.56,-44.3,são luís,MA
65051,-2.53,-44.21,sao luis,MA
65085,-2.54,-44.33,sao luis,MA
65035,-2.53,-44.29,sao luis,MA
65073,-2.5,-44.24,são luís,MA
65067,-2.49,-44.23,sao luis,MA
65057,-2.49,-44.25,sao luis,MA
65081,-2.57,-44.32,sao luis,MA
65056,-2.56,-44.22,sao luis,MA
65064,-2.56,-44.25,sao luis,MA
65042,-2.55,-44.27,sao luis,MA
65045,-2.55,-44.25,sao luis,MA
65078,-2.51,-44.26,sao luis,MA
65044,-2.55,-44.33,sao luis,MA
65032,-2.54,-44.29,são luís,MA
65065,-2.52,-44.23,sao luis,MA
65010,-2.53,-44.31,sao luis,MA
65046,-2.55,-44.25,sao luis,MA
65037,-2.53,-44.28,sao luis,MA
65047,-2.54,-44.26,sao luis,MA
65043,-2.56,-44.26,sao luis,MA
65048,-2.56,-44.25,sao luis,MA
65049,-2.54,-44.24,sao luis,MA
65059,-2.56,-44.23,sao luis,MA
65060,-2.55,-44.23,sao luis,MA
65052,-2.55,-44.22,sao luis,MA
65053,-2.54,-44.2,sao luis,MA
65092,-2.55,-44.23,sao luis,MA
65091,-2.56,-44.26,sao luis,MA
65090,-2.59,-44.25,são luís,MA
65082,-2.55,-44.33,sao luis,MA
65033,-2.54,-44.23,sao luis,MA
65026,-2.54,-44.3,sao luis,MA
65095,-2.51,-44.27,sao luis,MA
65093,-2.5,-44.3,sao luis,MA
65050,-2.55,-44.21,sao luis,MA
65086,-2.56,-44.34,são luís,MA
65000,-2.57,-44.2,sao luis,MA
65021,-2.53,-44.29,sao luis,MA
65083,-2.51,-44.24,são luís,MA
65145,-3.14,-44.3,santa rita,MA
65130,-2.54,-44.17,paco do lumiar,MA
65110,-2.53,-44.08,sao jose de ribamar,MA
65150,-2.94,-44.25,rosario,MA
65190,-2.51,-43.44,primeira cruz,MA
65170,-2.77,-44.06,icatu,MA
65180,-2.61,-43.46,humberto de campos,MA
65148,-2.84,-44.05,axixa,MA
65143,-2.98,-44.32,bacabeira,MA
65160,-2.88,-44.03,morros,MA
65138,-2.43,-44.1,raposa,MA
65195,-2.5,-43.26,santo amaro,MA
65140,-2.92,-44.06,presidente juscelino,MA
65213,-3.21,-45.21,penalva,MA
65200,-2.53,-45.1,pinheiro,MA
65235,-2.7,-44.83,são bento,MA
65215,-3.22,-45,viana,MA
65225,-2.96,-44.8,sao joao batista,MA
65292,-1.8,-46.31,boa vista do gurupi,MA
65284,-2.01,-45.85,governador nunes freire,MA
65238,-2.65,-44.9,palmeirandia,MA
65210,-3.32,-45.02,cajari,MA
65295,-1.21,-46.02,carutapera,MA
65208,-2.24,-45.31,santa helena,MA
65272,-2.55,-45.78,santa luzia do parua,MA
65230,-2.88,-44.68,cajapio,MA
65274,-2.81,-45.71,nova olinda do maranhao,MA
65285,-1.38,-45.77,godofredo viana,MA
65204,-2.59,-45.36,presidente sarney,MA
65268,-1.82,-44.87,cururupu,MA
65220,-2.89,-44.88,sao vicente ferrer,MA
65218,-3.1,-45.04,matinha,MA
65299,-2.14,-46.13,centro novo do maranhao,MA
65288,-2.48,-46.07,centro do guilherme,MA
65223,-3,-45,olinda nova do maranhao,MA
65270,-1.73,-45.15,bacuri,MA
65269,-1.85,-45.11,serrano do maranhao,MA
65265,-2.07,-44.79,mirinzal,MA
65289,-2.05,-45.96,maracacume,MA
65279,-2.38,-45.82,presidente medici,MA
65290,-1.33,-45.9,luis domingues,MA
65255,-2.13,-44.61,guimaraes,MA
65294,-1.88,-46.08,junco do maranhão,MA
65267,-2.19,-44.83,central do maranhao,MA
65278,-1.67,-45.37,turiacu,MA
65280,-1.46,-45.73,cândido mendes,MA
65283,-2.24,-45.86,maranhaozinho,MA
65250,-2.4,-44.42,alcantara,MA
65245,-2.58,-44.86,peri mirim,MA
65233,-2.71,-44.74,bacurituba,MA
65206,-2.97,-45.35,pedro do rosário,MA
65248,-2.45,-44.79,bequimao,MA
65263,-1.86,-44.59,porto rico do maranhao,MA
65276,-2.22,-45.3,turilandia,MA
65260,-2,-44.54,cedral,MA
65275,-1.54,-45.08,apicum-acu,MA
65293,-1.67,-46.01,amapá do maranhão,MA
65390,-3.96,-45.66,santa luzia,MA
65370,-3.61,-45.35,pindare mirim,MA
65385,-3.53,-46.22,sao joao do caru,MA
65350,-3.46,-44.87,vitoria do mearim,MA
65393,-4.32,-46.46,buriticupu,MA
65300,-3.85,-45.45,santa inês,MA
65395,-4.49,-46.85,bom jesus das selvas,MA
65345,-3.64,-45.18,igarape do meio,MA
65398,-3.67,-45.84,alto alegre do pindare,MA
65380,-3.54,-45.61,bom jardim,MA
65302,-3.65,-45.37,santa ines,MA
65320,-4.29,-45.25,vitorino freire,MA
65360,-3.63,-45.19,moncao,MA
65301,-3.66,-45.39,santa ines,MA
65365,-3.27,-45.65,ze doca,MA
65304,-3.67,-45.36,santa ines,MA
65363,-3.37,-45.76,governador newton bello,MA
65310,-4.19,-45.57,altamira do maranhao,MA
65306,-3.67,-45.39,santa inês,MA
65378,-3.7,-45.51,tufilândia,MA
65368,-2.95,-45.67,araguana,MA
65340,-3.84,-44.9,conceicao do lago-acu,MA
65315,-4.33,-45.59,brejo de areia,MA
65335,-3.74,-45.25,bela vista do maranhao,MA
65480,-3.44,-44.77,arari,MA
65415,-4.13,-44.13,coroata,MA
65400,-4.46,-43.88,codo,MA
65430,-3.55,-43.92,vargem grande,MA
65455,-3.41,-44.02,presidente vargas,MA
65485,-3.34,-44.46,itapecuru mirim,MA
65495,-3.57,-44.58,miranda do norte,MA
65470,-4.04,-44.46,sao mateus do maranhao,MA
65420,-4.25,-43.94,timbiras,MA
65490,-3.27,-44.62,anajatuba,MA
65460,-3.73,-44.23,pirapemas,MA
65440,-3.34,-43.53,são benedito do rio preto,MA
65418,-4.37,-44.34,peritoro,MA
65450,-3.46,-43.91,nina rodrigues,MA
65468,-3.63,-44.56,matoes do norte,MA
65413,-4.22,-44.45,alto alegre do maranhao,MA
65465,-3.63,-44.38,cantanhede,MA
65590,-2.76,-42.82,barreirinhas,MA
65500,-3.74,-43.37,chapadinha,MA
65580,-2.76,-42.28,tutoia,MA
65520,-3.68,-42.76,brejo,MA
65550,-3.36,-42.42,sao bernardo,MA
65510,-3.63,-43.11,mata roma,MA
65540,-3.5,-42.57,santa quiteria do maranhao,MA
65530,-3.21,-43.41,urbano santos,MA
65515,-3.94,-42.91,buriti,MA
65570,-2.88,-41.9,araioses,MA
65545,-3.58,-42.62,milagres do maranhão,MA
65578,-2.84,-42.12,agua doce do maranhao,MA
65555,-3.12,-42.41,santana do maranhao,MA
65525,-3.67,-43.1,anapurus,MA
65560,-3.4,-42.2,magalhaes de almeida,MA
65582,-2.88,-42.31,barro duro,MA
65585,-2.72,-42.55,paulino neves,MA
65535,-3.16,-43.5,belagua,MA
65505,-4.13,-43.32,afonso cunha,MA
65620,-4.25,-43.02,coelho neto,MA
65633,-5.13,-42.83,timon,MA
65690,-6.04,-44.24,colinas,MA
65631,-5.1,-42.83,timon,MA
65607,-4.87,-43.37,caxias,MA
65683,-6.05,-43.53,lagoa do mato,MA
65602,-4.86,-43.36,caxias,MA
65685,-5.84,-43.84,buriti bravo,MA
65695,-5.73,-44.15,fortuna,MA
65636,-5.09,-42.84,timon,MA
65640,-5.68,-43.11,parnarama,MA
65609,-4.88,-43.38,caxias,MA
65645,-5.52,-43.2,matões,MA
65665,-6.49,-43.7,sao joao dos patos,MA
65605,-4.86,-43.34,caxias,MA
65670,-6.43,-43.98,paraibano,MA
65606,-4.88,-43.35,caxias,MA
65634,-5.11,-42.84,timon,MA
65630,-5.1,-42.82,timon,MA
65600,-4.86,-43.36,caxias,MA
65693,-5.82,-44.22,jatobá,MA
65635,-5.09,-42.84,timon,MA
65604,-4.87,-43.34,caxias,MA
65680,-6.18,-43.78,passagem franca,MA
65660,-6.76,-43.02,barao de grajau,MA
65625,-4.15,-42.95,duque bacelar,MA
65603,-4.83,-43.36,caxias,MA
65668,-6.42,-43.54,sucupira do riachao,MA
65610,-4.64,-43.47,aldeias altas,MA
65650,-6.25,-42.86,sao francisco do maranhao,MA
65608,-4.87,-43.38,caxias,MA
65615,-5.12,-43.81,sao joao do soter,MA
65637,-5.12,-42.84,timon,MA
65632,-5.11,-42.83,timon,MA
65706,-4.14,-45.12,olho d'água das cunhãs,MA
65740,-4.75,-44.94,pocao de pedras,MA
65760,-5.29,-44.49,presidente dutra,MA
65770,-5.03,-44.27,governador archer,MA
65715,-4.57,-45.13,lago da pedra,MA
65700,-4.24,-44.79,bacabal,MA
65763,-5.26,-44.65,tuntum,MA
65725,-4.57,-44.6,pedreiras,MA
65727,-4.57,-44.61,trizidela do vale,MA
65790,-5.57,-44.38,sao domingos do maranhao,MA
65705,-4.04,-44.94,lago verde,MA
65765,-5.04,-44.44,dom pedro,MA
65730,-4.87,-44.36,santo antonio dos lopes,MA
65728,-4.52,-44.46,lima campos,MA
65710,-4.61,-45.05,lago do junco,MA
65735,-4.72,-44.33,capinzal do norte,MA
65712,-4.61,-44.98,lago dos rodrigues,MA
65750,-4.88,-44.88,esperantinopolis,MA
65720,-4.66,-44.85,igarapé grande,MA
65755,-4.99,-44.7,joselandia,MA
65775,-5.16,-44.3,goncalves dias,MA
65780,-5.33,-44.25,governador eugenio barros,MA
65716,-4.45,-45.24,paulo ramos,MA
65718,-4.99,-45.39,lagoa grande do maranhao,MA
65707,-3.89,-45.17,pio xii,MA
65783,-5.26,-44.06,senador alexandre costa,MA
65708,-4.38,-44.67,são luís gonzaga do maranhão,MA
65753,-5.1,-45.08,sao raimundo do doca bezerra,MA
65704,-4.37,-45.03,bom lugar,MA
65709,-4.04,-45.24,satubinha,MA
65795,-5.5,-44.09,governador luiz rocha,MA
65762,-5.05,-44.59,sao jose dos basilios,MA
65758,-5.02,-44.99,sao roberto,MA
65785,-5.41,-44.33,graca aranha,MA
65723,-4.63,-44.76,bernardo do mearim,MA
65714,-4.62,-45.46,maraja do sena,MA
65768,-5.5,-44.56,santa filomena do maranhao,MA
65800,-7.51,-46.05,balsas,MA
65840,-7.02,-45.48,sao raimundo das mangabeiras,MA
65870,-6.6,-44.09,pastos bons,MA
65810,-9.11,-45.93,alto parnaiba,MA
65895,-7.09,-45.14,loreto,MA
65860,-6.48,-44.19,sucupira do norte,MA
65850,-6.37,-44.37,mirador,MA
65820,-8.48,-45.75,tasso fragoso,MA
65888,-6.81,-44.61,sao domingos do azeitao,MA
65805,-6.97,-46.17,fortaleza dos nogueiras,MA
65880,-6.74,-44.04,nova iorque,MA
65808,-7.12,-46.26,nova colinas,MA
65890,-7.08,-44.81,são félix de balsas,MA
65885,-7.22,-44.56,benedito leite,MA
65901,-5.53,-47.47,imperatriz,MA
65930,-4.96,-47.49,acailandia,MA
65911,-5.52,-47.49,imperatriz,MA
65975,-6.56,-47.45,estreito,MA
65910,-5.52,-47.48,imperatriz,MA
65950,-5.51,-45.24,barra do corda,MA
65962,-5.36,-45.58,jenipapo dos vieiras,MA
65916,-5.49,-47.49,imperatriz,MA
65940,-5.81,-46.14,grajau,MA
65903,-5.52,-47.48,imperatriz,MA
65905,-5.49,-47.49,imperatriz,MA
65948,-5.14,-45.79,itaipava do grajau,MA
65900,-5.53,-47.47,imperatriz,MA
65980,-7.33,-47.47,carolina,MA
65907,-5.52,-47.49,imperatriz,MA
65939,-4.46,-47.53,itinga do maranhao,MA
65995,-6.96,-46.68,feira nova do maranhao,MA
65913,-5.51,-47.46,imperatriz,MA
65973,-6.46,-47.06,sao joao do paraiso,MA
65904,-5.49,-47.49,imperatriz,MA
65921,-5.17,-47.79,cidelandia,MA
65970,-6.35,-47.39,porto franco,MA
65919,-5.54,-47.47,imperatriz,MA
65917,-5.5,-47.48,imperatriz,MA
65922,-5.45,-47.4,joao lisboa,MA
65990,-7.43,-46.68,riachao,MA
65925,-5.88,-46.7,sitio novo,MA
65923,-5.58,-46.74,amarante do maranhao,MA
65968,-6.17,-47.37,campestre do maranhão,MA
65929,-5.13,-47.39,sao francisco do brejao,MA
65908,-5.49,-47.45,imperatriz,MA
65945,-4.88,-46.01,arame,MA
65920,-5.09,-48.44,sao pedro da agua branca,MA
65935,-5.59,-47.02,buritirana,MA
65906,-5.49,-47.48,imperatriz,MA
65924,-5.19,-48.14,vila nova dos martirios,MA
65912,-5.51,-47.49,imperatriz,MA
65918,-5.49,-47.45,imperatriz,MA
65937,-6.19,-47.04,lajeado novo,MA
65915,-5.54,-47.46,imperatriz,MA
65914,-5.5,-47.45,imperatriz,MA
65938,-5.93,-47.38,ribamar fiquene,MA
65936,-5.83,-47.07,montes altos,MA
65943,-6.44,-46.19,formosa da serra negra,MA
65927,-5.53,-47.39,davinopolis,MA
65928,-5.75,-47.36,governador edison lobao,MA
65978,-6.82,-46.54,sao pedro dos crentes,MA
66090,-1.45,-48.47,belem,PA
66065,-1.47,-48.47,belem,PA
66070,-1.45,-48.46,belem,PA
66030,-1.46,-48.49,belém,PA
66017,-1.45,-48.5,belem,PA
66053,-1.45,-48.49,belem,PA
66050,-1.44,-48.49,belem,PA
66060,-1.44,-48.48,belem,PA
66055,-1.45,-48.48,belem,PA
66040,-1.46,-48.48,belem,PA
66085,-1.44,-48.47,belem,PA
66033,-1.46,-48.49,belem,PA
66023,-1.47,-48.5,belem,PA
66080,-1.42,-48.47,belem,PA
66025,-1.46,-48.49,belém,PA
66063,-1.45,-48.47,belem,PA
66093,-1.44,-48.47,belem,PA
66075,-1.47,-48.47,belem,PA
66087,-1.42,-48.46,belem,PA
66073,-1.46,-48.46,belem,PA
66035,-1.45,-48.48,belem,PA
66045,-1.46,-48.48,belem,PA
66083,-1.42,-48.47,belem,PA
66095,-1.43,-48.46,belem,PA
66013,-1.45,-48.5,belem,PA
66079,-1.47,-48.45,belem,PA
66015,-1.45,-48.5,belem,PA
66077,-1.31,-48.46,belem,PA
66020,-1.46,-48.5,belem,PA
66019,-1.45,-48.5,belem,PA
66010,-1.45,-48.5,belem,PA
66120,-1.41,-48.48,belém,PA
66110,-1.4,-48.49,belem,PA
66117,-1.41,-48.49,belem,PA
66113,-1.43,-48.49,belem,PA
66123,-1.41,-48.47,belem,PA
66115,-1.38,-48.48,belem,PA
66630,-1.38,-48.45,belem,PA
66623,-1.44,-48.48,belem,PA
66690,-1.41,-48.39,belem,PA
66640,-1.38,-48.45,belem,PA
66615,-1.4,-48.45,belem,PA
66610,-1.43,-48.45,belem,PA
66625,-1.36,-48.44,belem,PA
66645,-1.4,-48.43,belem,PA
66613,-1.44,-48.47,belem,PA
66635,-1.36,-48.45,belem,PA
66620,-1.4,-48.46,belem,PA
66670,-1.34,-48.44,belem,PA
66617,-1.4,-48.47,belem,PA
66652,-1.37,-48.42,belem,PA
66650,-1.36,-48.43,belem,PA
66633,-1.4,-48.46,belem,PA
66695,-1.39,-48.47,belem,PA
66813,-1.46,-48.5,belem,PA
66814,-1.31,-48.47,belem,PA
66833,-1.34,-48.46,belem,PA
66825,-1.41,-48.49,belém,PA
66810,-1.3,-48.48,belem,PA
66831,-1.36,-48.47,belem,PA
66815,-1.3,-48.46,belem,PA
66812,-1.31,-48.48,belem,PA
66823,-1.34,-48.44,belem,PA
66811,-1.31,-48.48,belem,PA
66820,-1.32,-48.45,belem,PA
66816,-1.37,-48.47,belem,PA
66830,-1.35,-48.47,belem,PA
66840,-1.38,-48.44,belem,PA
66822,-1.46,-48.48,belem,PA
66843,-1.25,-48.46,belem,PA
66821,-1.44,-48.49,belem,PA
66845,-1.28,-48.47,belem,PA
66910,-1.16,-48.47,belem,PA
66914,-1.35,-48.44,belem,PA
66913,-1.46,-48.5,belem,PA
66911,-1.17,-48.46,belém,PA
66912,-1.15,-48.46,belem,PA
66918,-1.12,-48.44,belem,PA
66920,-1.26,-48.47,belém,PA
66916,-1.46,-48.49,belém,PA
66923,-1.1,-48.41,belem,PA
67030,-1.35,-48.38,ananindeua,PA
67015,-1.38,-48.41,ananindeua,PA
67033,-1.39,-48.4,ananindeua,PA
67035,-1.35,-48.41,ananindeua,PA
67020,-1.39,-48.38,ananindeua,PA
67013,-1.4,-48.43,ananindeua,PA
67010,-1.4,-48.42,ananindeua,PA
67040,-1.35,-48.39,ananindeua,PA
67110,-1.39,-48.41,ananindeua,PA
67130,-1.37,-48.41,ananindeua,PA
67133,-1.36,-48.4,ananindeua,PA
67143,-1.35,-48.4,ananindeua,PA
67115,-1.38,-48.41,ananindeua,PA
67113,-1.38,-48.42,ananindeua,PA
67120,-1.38,-48.43,ananindeua,PA
67125,-1.34,-48.4,ananindeua,PA
67118,-1.35,-48.42,ananindeua,PA
67140,-1.35,-48.4,ananindeua,PA
67145,-1.36,-48.39,ananindeua,PA
67100,-1.38,-48.42,ananindeua,PA
67146,-1.36,-48.39,ananindeua,PA
67103,-1.32,-48.38,ananindeua,PA
67200,-1.36,-48.35,marituba,PA
68020,-2.44,-54.7,santarem,PA
68041,-2.42,-54.73,santarem,PA
68040,-2.42,-54.74,santarem,PA
68005,-2.42,-54.71,santarem,PA
68030,-2.44,-54.73,santarém,PA
68022,-2.46,-54.7,santarem,PA
68010,-2.43,-54.71,santarem,PA
68035,-2.45,-54.74,santarem,PA
68015,-2.46,-54.7,santarém,PA
68045,-2.47,-54.69,santarem,PA
68025,-2.47,-54.72,santarém,PA
68038,-2.45,-54.75,santarem,PA
68047,-2.45,-54.74,santarem,PA
68050,-2.47,-54.72,santarem,PA
68180,-4.26,-56,itaituba,PA
68170,-2.16,-56.08,juruti,PA
68195,-6.22,-57.76,jacareacanga,PA
68165,-4.1,-54.91,ruropolis,PA
68145,-3.45,-52.89,medicilandia,PA
68193,-7.04,-55.41,novo progresso,PA
68138,-3.87,-54.22,placas,PA
68140,-3.71,-53.74,uruara,PA
68148,-3.3,-52.54,brasil novo,PA
68130,-1.81,-53.48,prainha,PA
68198,-5.02,-56.18,trairao,PA
68129,-2.68,-54.64,mojui dos campos,PA
68181,-4.27,-56,itaituba,PA
68182,-4.28,-55.99,itaituba,PA
68143,-3.05,-54.93,belterra,PA
68184,-4.27,-55.98,itaituba,PA
68270,-1.77,-55.86,oriximina,PA
68250,-1.91,-55.51,óbidos,PA
68220,-2.01,-54.07,monte alegre,PA
68285,-2.11,-56.49,terra santa,PA
68200,-1.94,-54.75,alenquer,PA
68230,-1.53,-52.58,almeirim,PA
68210,-1.89,-55.12,curua,PA
68275,41.15,-8.58,porto trombetas,PA
68280,-2.17,-56.74,faro,PA
68385,-6.76,-51.15,tucuma,PA
68375,-3.2,-52.22,altamira,PA
68372,-3.21,-52.22,altamira,PA
68390,-6.75,-51.07,ourilandia do norte,PA
68379,-20.62,-41.21,castelo dos sonhos,PA
68371,-3.21,-52.21,altamira,PA
68380,-6.64,-51.98,sao felix do xingu,PA
68374,-3.21,-52.22,altamira,PA
68377,-3.2,-52.2,altamira,PA
68365,-3.47,-51.2,anapu,PA
68360,-2.59,-51.94,senador jose porfirio,PA
68330,-1.75,-52.24,porto de moz,PA
68300,-1.41,-51.64,gurupa,PA
68373,-3.22,-52.23,altamira,PA
68388,-7.64,-50.36,bannach,PA
68398,-7.81,-50.77,cumaru do norte,PA
68376,-3.2,-52.19,altamira,PA
68383,-2.88,-52.01,vitoria do xingu,PA
68400,-2.24,-49.5,cameta,PA
68485,-3.7,-50.51,pacaja,PA
68457,-3.75,-49.68,tucuruí,PA
68440,-1.72,-48.89,abaetetuba,PA
68473,-4.25,-49.96,novo repartimento,PA
68456,-3.77,-49.68,tucurui,PA
68488,-3.78,-49.57,breu branco,PA
68455,-3.83,-49.68,tucurui,PA
68458,-3.76,-49.67,tucurui,PA
68415,-1.89,-49.38,limoeiro do ajuru,PA
68450,-1.9,-48.77,moju,PA
68480,-1.93,-50.82,portel,PA
68459,-3.77,-49.67,tucurui,PA
68445,-1.51,-48.62,barcarena,PA
68448,-1.57,-48.77,murucupi,PA
68430,-1.96,-48.96,igarape-miri,PA
68470,-2,-49.86,oeiras do para,PA
68420,-2.59,-49.5,mocajuba,PA
68475,-1.9,-50.21,bagre,PA
68490,-1.81,-50.72,melgaco,PA
68447,-1.52,-48.7,barcarena,PA
68464,-3.75,-49.67,hidreletrica tucurui,PA
68465,-2.8,-49.67,baiao,PA
68460,-3.75,-49.67,tucurui,PA
68435,-1.97,-48.95,maiauata,PA
68540,-8.26,-49.26,conceicao do araguaia,PA
68515,-6.09,-49.9,parauapebas,PA
68503,-5.37,-49.11,maraba,PA
68553,-8.03,-50.02,redencao,PA
68537,-6.55,-49.85,canaa dos carajas,PA
68550,-8.04,-50.03,redencao,PA
68521,-5.71,-48.41,brejo grande do araguaia,PA
68543,-7.56,-49.7,floresta do araguaia,PA
68501,-5.37,-49.12,marabá,PA
68555,-7.1,-49.94,xinguara,PA
68590,-4.45,-49.12,jacunda,PA
68557,-7.09,-49.94,xinguara,PA
68585,-4.92,-49.08,nova ipixuna,PA
68551,-8.04,-50.05,redencao,PA
68525,-5.05,-48.6,bom jesus do tocantins,PA
68502,-5.39,-49.13,marabá,PA
68523,-6.1,-49.6,curionópolis,PA
68554,-8.04,-50.05,redencao,PA
68507,-5.36,-49.09,maraba,PA
68580,-5.13,-49.33,itupiranga,PA
68527,-4.95,-48.39,abel figueiredo,PA
68552,-8.04,-50.04,redencao,PA
68500,-5.35,-49.14,maraba,PA
68556,-7.1,-49.95,xinguara,PA
68560,-9.33,-50.35,santana do araguaia,PA
68524,-6.1,-49.37,eldorado dos carajas,PA
68575,-6.45,-48.87,picarra,PA
68545,-7.83,-50.04,pau d'arco,PA
68510,-5.36,-49.1,maraba,PA
68530,-7.31,-50.05,rio maria,PA
68506,-5.36,-49.08,maraba,PA
68513,-5.29,-49.07,maraba,PA
68570,-6.38,-48.57,são geraldo do araguaia,PA
68548,-6.95,-49.7,sapucaia,PA
68505,-5.35,-49.1,maraba,PA
68508,-5.35,-49.12,maraba,PA
68520,-5.54,-48.73,sao domingos do araguaia,PA
68533,-6.8,-50.48,agua azul do norte,PA
68535,-5.74,-48.32,palestina do para,PA
68509,-5.37,-49.12,maraba,PA
68514,-5.37,-49.12,maraba,PA
68516,-6.1,-49.84,parauapebas,PA
68565,-8.87,-49.72,santa maria das barreiras,PA
68512,-5.35,-49.1,maraba,PA
68504,-5.35,-49.08,maraba,PA
68628,-2.99,-47.35,paragominas,PA
68660,-1.62,-47.48,sao miguel do guama,PA
68638,-4.78,-48.07,rondon do para,PA
68618,-2.27,-46.97,nova esperanca do piria,PA
68675,-2.05,-47.55,mae do rio,PA
68639,-3.85,-49.1,goianésia do pará,PA
68600,-1.06,-46.76,braganca,PA
68695,-2.95,-48.95,tailândia,PA
68627,-3.01,-47.36,paragominas,PA
68625,-2.99,-47.35,paragominas,PA
68640,-1.55,-47.12,ourem,PA
68680,-2.42,-48.15,tome-acu,PA
68665,-1.93,-47.05,garrafao do norte,PA
68632,-3.75,-47.5,ulianópolis,PA
68637,-2.56,-47.5,ipixuna do para,PA
68633,-4.3,-47.56,dom eliseu,PA
68690,-1.96,-48.2,acará,PA
68617,-1.76,-46.54,cachoeira do piriá,PA
68670,-1.51,-48.04,bujaru,PA
68635,-1.68,-47.77,sao domingos do capim,PA
68650,-1.76,-47.07,capitao poco,PA
68685,-1.99,-47.95,concordia do para,PA
68626,-2.99,-47.36,paragominas,PA
68630,-2.99,-47.34,paragominas,PA
68610,-1.02,-46.63,augusto correa,PA
68658,-2.13,-47.56,aurora do para,PA
68655,-1.77,-47.44,irituia,PA
68644,-1.52,-46.91,santa luzia do para,PA
68620,-1.2,-46.14,viseu,PA
68645,-1.36,-47.31,bonito,PA
68647,-1.08,-46.91,tracuateua,PA
68682,-2.42,-48.25,quatro bocas,PA
68743,-1.29,-47.93,castanhal,PA
68745,-1.3,-47.91,castanhal,PA
68701,-1.2,-47.17,capanema,PA
68741,-1.3,-47.94,castanhal,PA
68740,-1.3,-47.93,castanhal,PA
68702,-1.2,-47.19,capanema,PA
68730,-1.21,-47.39,nova timboteua,PA
68742,-1.3,-47.95,castanhal,PA
68795,-1.37,-48.26,benevides,PA
68700,-1.19,-47.17,capanema,PA
68738,-1.35,-47.57,santa maria do para,PA
68744,-1.28,-47.92,castanhal,PA
68790,-1.3,-48.16,santa isabel do pará,PA
68798,-1.23,-48.29,santa barbara do para,PA
68710,-0.78,-47.46,maracana,PA
68725,-1.12,-47.62,igarape-acu,PA
68780,-0.85,-48.14,vigia,PA
